no,name,rarity,attribute,story,cutin1,cutin2,cutin3
1267,[解王]ズィール,5,闇,<span style="color:#a050c8"><strong>昼は明るく夜は暗い。そ</strong></span><span style="color:#eb2d0a"><strong>１７年後に使う道具</strong></span><br class="spacer"><span style="color:#a050c8"><strong>んな当たり前の事も僕</strong></span><span style="color:#eb2d0a"><strong>を、吟味し磨き、彼女</strong></span><br class="spacer"><span style="color:#a050c8"><strong>は忘れて</strong></span><span style="color:#eb2d0a"><strong>心は</strong></span><span style="color:#a050c8"><strong>しまった。</strong></span><span style="color:#eb2d0a"><strong>は数多、用意してい</strong></span><br class="spacer"><span style="color:#eb2d0a"><strong>一つ。体は無数。刻</strong></span><span style="color:#46a523"><strong>此処がどこ</strong></span><span style="color:#eb2d0a"><strong>る。</strong></span><span style="color:#46a523"><strong>かも分か</strong></span><br class="spacer"><span style="color:#46a523"><strong>まれ続け、やがて感じらないまま、或いは僕</strong></span><br class="spacer"><span style="color:#46a523"><strong>るものも無くなる。の体も分からないまま。</strong></span>,ばら……ばら……,一でも欠ければ僕は消える,欠片が集って一になる
1268,[欠解王]ズィール,6,闇,<span style="color:#eb2d0a"><strong>欠けること</strong></span><span style="color:#a050c8"><strong>他の人には</strong></span><span style="color:#eb2d0a"><strong>彼女が来る。僕</strong></span><br class="spacer"><span style="color:#eb2d0a"><strong>無く体</strong></span><span style="color:#46a523"><strong>狩りを</strong></span><span style="color:#a050c8"><strong>会ったこ</strong></span><span style="color:#9b9b0f"><strong>痛痛痛痛</strong></span><span style="color:#a050c8"><strong>は箱と</strong></span><br class="spacer"><span style="color:#eb2d0a"><strong>を探す</strong></span><span style="color:#46a523"><strong>行う為</strong></span><span style="color:#a050c8"><strong>とが無い</strong></span><span style="color:#9b9b0f"><strong>いいいい</strong></span><span style="color:#a050c8"><strong>箱から</strong></span><br class="spacer"><span style="color:#46a523"><strong>に僕達は居る</strong></span><span style="color:#0aa0d2"><strong>故に箱に入り</strong></span><span style="color:#46a523"><strong>僕を出し箱</strong></span><br class="spacer"><span style="color:#46a523"><strong>。全ては彼女</strong></span><span style="color:#0aa0d2"><strong>即ち箱に入り</strong></span><span style="color:#46a523"><strong>から残党の</strong></span><br class="spacer"><span style="color:#46a523"><strong>の為に</strong></span><span style="color:#0aa0d2"><strong>ただ其れを箱に入れ</strong></span><span style="color:#46a523"><strong>欠片を出す</strong></span><br class="spacer">,ばらばら……ばらばら……,繋がり合って僕らは消える,君も欠片に刻んであげる
1269,[機械王]宝条まゆ,5,光,其処は何人たりとも近づけぬ山。常に吹雪に見舞われており、踏み込めば、たとえ歴戦極まる勇者といえど、或いは覇なる竜であろうと、たちまちの内に凍り、砕ける。その山を、宝条まゆは一歩一歩、着々実に登っていた。いまだ誰もが成し得ぬ登頂。凍る関節、鈍る駆動。やがてついにその時は来た。雲より上に位置する山頂。その頂にまゆの最後の一歩が掛かる。そして煌めく陽光に照らされる中、彼女は勢い片手を高々空へと掲げ、果たして電波状態の確認は始まった。,此処は電波が……悪いですね,バリ3、来ました,アップデートを開始します
1270,[機心王]宝条まゆ,6,光,世界を救うその為に、造り出された宝条まゆは、常に冷たく静かな決断を下す。それが世界の最善手なら、或いは未来より来る「指令」であれば自壊ですらもいとわない。元より機械の彼女には、自身の願い、そして未来、或いは夢の類など、持つ事すらも許されてはいない。しかしまた、宝条まゆは知能も高い。ゆえに今受け取った「最後の指令」が、やがて世界を滅ぼす一手になり、そして其れに反する己の未来を予測した時、彼女の「心」は道を決めた。,これが私のMK5,私は私の未来と戦う,これが最後のアップデート
1271,四號,5,無,注意：持ち出し厳禁！<br class="spacer">試作：No.0004<br class="spacer"><br class="spacer">禁則事項：さわるな危険！,つかれた,ごはんのじかん,かりょくちょうせい……
1272,[試作機]四號,6,無,四號は、と或る科学者によって造り出された料理専用機体である。ありとあらゆる科学力に裏打ちされたその性能は、卵の殻割り、食器の選出、味の管理や皿割りなど、およそ料理にまつわる数多の要務をこなす事を可能とした。ただ唯一、料理用としては致命的な欠点として、火起こし機能に難があり、つい先日も家がまるごと焼失するに至った。しかし、いつかこの機体が世界を必ず豊かにすると信じ、科学者たる彼女は今日も青空の下、焦げた目玉焼きを頬張り続ける。,おなかすいた,もうおうちかえる,ひかげんちょうせい……
1273,二號,5,無,注意：持ち出し厳禁！<br class="spacer">試作：No.0002<br class="spacer"><br class="spacer">禁則事項：まぜるな危険！,あしたはいいてんき！,おしごとはじめ！,せんたくせんたく！
1274,[試作機]二號,6,無,二號は、と或る科学者によって造り出された洗濯専用機体である。ありとあらゆる科学力に裏打ちされたその性能は、衣類の選択、天気の確認、科学者が干した洗濯物の放置など、およそ洗濯にまつわる数多の要務をこなす事を可能とした。ただ唯一、洗濯用としては致命的な欠点として、洗剤の選択機能に難があり、つい先日も衣類を全て漂白するに至った。しかし、いつかこの機体が世界を必ず豊かにすると信じ、科学者たる彼女は今日も青空の下、真っ白な白衣を竿へと干し続ける。,きょうもいいてんき！,おしごとおしまい！,おせんたくしなきゃ！
1275,[はつめいおう]のあ,5,闇,そして彼女は全てを捨て<br class="spacer">此処より全てをやり直すと決めた。,おっと、きんえん中だった,これがわたしのえらぶ道だ
1276,[裁定王]シャディール,5,光,砂漠の国を支配する王、シャディール。彼女は古より継がれし習わしをこそ、最大の是とし、それに反する全てを悲とした。なぜなら期せず、若くして王位を継いだ彼女にとって、民を、或いは国を裁く基準はそれを置いては他に存在し得なかった為である。心を持たず、ゆえに公正極まる王の裁定。しかし、と或る奴隷との出会いが、彼女の、そしてその国の行く末を、大きく変える事となる。,継ぎし風こそ国を護る,非が有ればこそ是は生まれる,古よりの裁定を言い渡す,国も、友も……全ては砂に
1277,[裁欠王]シャディール,6,光,其れは奴隷の身であったが、シャディールが初めて得た友と言えた。だが友は、彼女を裏切った。生贄としての責務を果たさぬばかりか、あろう事に国を守護する神竜を、亡きものにまで追いやった。つまりはそれは、彼女が初めて心を持って、そして下した裁定が、間違いだった事を示す。ゆえにやがて、砂漠の国のその王は、ついに習わしすらも捨て、全てを否とする暴君へと成った。それこそ心の成すものと知らず。,是非などとうに砂と化した,我は全てを許しはしない,我が裁定を言い渡す
1278,[竜忌神]ディーン,5,闇,注意：閲覧、開放禁止<br class="spacer">封印指定原書：No.0011<br class="spacer"><br class="spacer">表題：竜ノ唄を聴キシモノ,唄が……聴こえる,竜が……呼んでる,俺は……力を求める
